tweet_id,time,tweet,retweet_count
3333,2025-10-24 12:46:30,poll rally promised better poll rally opportunities for youth.,1743
3334,2025-10-24 12:47:00,Election Commission highlighted challenges in Election Commission programs.,4936
3335,2025-10-24 12:47:30,poll rally announced a major reform in poll rally sector.,4252
3336,2025-10-24 12:48:00,poll rally debated on poll rally reforms in Parliament.,3243
3337,2025-10-24 12:48:30,Election Commission discussed the new Election Commission policy in India.,4072
3338,2025-10-24 12:49:00,Congress criticized the opposition for Congress issues.,1067
3339,2025-10-24 12:49:30,BJP highlighted challenges in BJP programs.,1264
3340,2025-10-24 12:50:00,corruption urged citizens to support corruption initiatives.,4767
3341,2025-10-24 12:50:30,campaign launched a rally focusing on campaign development.,313
3342,2025-10-24 12:51:00,manifesto announced a major reform in manifesto sector.,4355
3343,2025-10-24 12:51:30,healthcare announced a major reform in healthcare sector.,2268
3344,2025-10-24 12:52:00,digital India launched a rally focusing on digital India development.,38
3345,2025-10-24 12:52:30,healthcare spoke about recent improvements in healthcare.,1989
3346,2025-10-24 12:53:00,Rahul Gandhi discussed the new Rahul Gandhi policy in India.,4067
3347,2025-10-24 12:53:30,digital India urged citizens to support digital India initiatives.,2875
3348,2025-10-24 12:54:00,manifesto promised better manifesto opportunities for youth.,4737
3349,2025-10-24 12:54:30,campaign debated on campaign reforms in Parliament.,2985
3350,2025-10-24 12:55:00,manifesto announced a major reform in manifesto sector.,3876
3351,2025-10-24 12:55:30,Election Commission urged citizens to support Election Commission initiatives.,1169
3352,2025-10-24 12:56:00,Congress announced a major reform in Congress sector.,2764
3353,2025-10-24 12:56:30,jobs spoke about recent improvements in jobs.,3738
3354,2025-10-24 12:57:00,Modi announced a major reform in Modi sector.,3051
3355,2025-10-24 12:57:30,jobs organized a large jobs awareness campaign.,2644
3356,2025-10-24 12:58:00,corruption organized a large corruption awareness campaign.,3539
3357,2025-10-24 12:58:30,manifesto spoke about recent improvements in manifesto.,3648
3358,2025-10-24 12:59:00,corruption launched a rally focusing on corruption development.,4120
3359,2025-10-24 12:59:30,development spoke about recent improvements in development.,4174
3360,2025-10-24 13:00:00,Election Commission organized a large Election Commission awareness campaign.,4181
3361,2025-10-24 13:00:30,Election Commission promised better Election Commission opportunities for youth.,3916
3362,2025-10-24 13:01:00,campaign discussed the new campaign policy in India.,1503
3363,2025-10-24 13:01:30,healthcare discussed the new healthcare policy in India.,359
3364,2025-10-24 13:02:00,campaign urged citizens to support campaign initiatives.,1699
3365,2025-10-24 13:02:30,healthcare announced a major reform in healthcare sector.,2160
3366,2025-10-24 13:03:00,manifesto highlighted challenges in manifesto programs.,12
3367,2025-10-24 13:03:30,manifesto urged citizens to support manifesto initiatives.,3168
3368,2025-10-24 13:04:00,development criticized the opposition for development issues.,94
3369,2025-10-24 13:04:30,manifesto promised better manifesto opportunities for youth.,4983
3370,2025-10-24 13:05:00,Congress criticized the opposition for Congress issues.,3383
3371,2025-10-24 13:05:30,development promised better development opportunities for youth.,579
3372,2025-10-24 13:06:00,development urged citizens to support development initiatives.,1946
3373,2025-10-24 13:06:30,manifesto discussed the new manifesto policy in India.,3397
3374,2025-10-24 13:07:00,manifesto highlighted challenges in manifesto programs.,4494
3375,2025-10-24 13:07:30,jobs organized a large jobs awareness campaign.,3718
3376,2025-10-24 13:08:00,BJP discussed the new BJP policy in India.,4660
3377,2025-10-24 13:08:30,jobs urged citizens to support jobs initiatives.,632
3378,2025-10-24 13:09:00,poll rally promised better poll rally opportunities for youth.,2948
3379,2025-10-24 13:09:30,manifesto announced a major reform in manifesto sector.,22
3380,2025-10-24 13:10:00,jobs organized a large jobs awareness campaign.,2968
3381,2025-10-24 13:10:30,digital India launched a rally focusing on digital India development.,2769
3382,2025-10-24 13:11:00,jobs urged citizens to support jobs initiatives.,471
3383,2025-10-24 13:11:30,campaign urged citizens to support campaign initiatives.,4368
3384,2025-10-24 13:12:00,Modi discussed the new Modi policy in India.,2034
3385,2025-10-24 13:12:30,development launched a rally focusing on development development.,3205
3386,2025-10-24 13:13:00,education announced a major reform in education sector.,2504
3387,2025-10-24 13:13:30,BJP discussed the new BJP policy in India.,2409
3388,2025-10-24 13:14:00,BJP debated on BJP reforms in Parliament.,1571
3389,2025-10-24 13:14:30,corruption criticized the opposition for corruption issues.,4676
3390,2025-10-24 13:15:00,Modi discussed the new Modi policy in India.,576
3391,2025-10-24 13:15:30,corruption criticized the opposition for corruption issues.,2830
3392,2025-10-24 13:16:00,campaign debated on campaign reforms in Parliament.,4051
3393,2025-10-24 13:16:30,poll rally announced a major reform in poll rally sector.,3516
3394,2025-10-24 13:17:00,campaign spoke about recent improvements in campaign.,4433
3395,2025-10-24 13:17:30,campaign highlighted challenges in campaign programs.,4459
3396,2025-10-24 13:18:00,manifesto announced a major reform in manifesto sector.,4989
3397,2025-10-24 13:18:30,manifesto criticized the opposition for manifesto issues.,4002
3398,2025-10-24 13:19:00,manifesto debated on manifesto reforms in Parliament.,4340
3399,2025-10-24 13:19:30,poll rally promised better poll rally opportunities for youth.,1652
3400,2025-10-24 13:20:00,campaign spoke about recent improvements in campaign.,376
3401,2025-10-24 13:20:30,Congress highlighted challenges in Congress programs.,4119
3402,2025-10-24 13:21:00,jobs urged citizens to support jobs initiatives.,2662
3403,2025-10-24 13:21:30,infrastructure launched a rally focusing on infrastructure development.,1644
3404,2025-10-24 13:22:00,campaign promised better campaign opportunities for youth.,4384
3405,2025-10-24 13:22:30,development promised better development opportunities for youth.,3443
3406,2025-10-24 13:23:00,healthcare promised better healthcare opportunities for youth.,4804
3407,2025-10-24 13:23:30,BJP promised better BJP opportunities for youth.,916
3408,2025-10-24 13:24:00,poll rally launched a rally focusing on poll rally development.,352
3409,2025-10-24 13:24:30,healthcare highlighted challenges in healthcare programs.,1796
3410,2025-10-24 13:25:00,digital India highlighted challenges in digital India programs.,3374
3411,2025-10-24 13:25:30,campaign urged citizens to support campaign initiatives.,3778
3412,2025-10-24 13:26:00,education urged citizens to support education initiatives.,1651
3413,2025-10-24 13:26:30,digital India urged citizens to support digital India initiatives.,2717
3414,2025-10-24 13:27:00,BJP organized a large BJP awareness campaign.,99
3415,2025-10-24 13:27:30,digital India discussed the new digital India policy in India.,306
3416,2025-10-24 13:28:00,manifesto urged citizens to support manifesto initiatives.,4518
3417,2025-10-24 13:28:30,digital India announced a major reform in digital India sector.,1657
3418,2025-10-24 13:29:00,jobs announced a major reform in jobs sector.,788
3419,2025-10-24 13:29:30,development criticized the opposition for development issues.,4780
3420,2025-10-24 13:30:00,Congress debated on Congress reforms in Parliament.,3467
3421,2025-10-24 13:30:30,infrastructure promised better infrastructure opportunities for youth.,4113
3422,2025-10-24 13:31:00,healthcare urged citizens to support healthcare initiatives.,1779
3423,2025-10-24 13:31:30,jobs highlighted challenges in jobs programs.,364
3424,2025-10-24 13:32:00,BJP highlighted challenges in BJP programs.,591
3425,2025-10-24 13:32:30,infrastructure announced a major reform in infrastructure sector.,1926
3426,2025-10-24 13:33:00,campaign announced a major reform in campaign sector.,3241
3427,2025-10-24 13:33:30,BJP launched a rally focusing on BJP development.,2312
3428,2025-10-24 13:34:00,healthcare criticized the opposition for healthcare issues.,2668
3429,2025-10-24 13:34:30,Modi promised better Modi opportunities for youth.,3031
3430,2025-10-24 13:35:00,infrastructure urged citizens to support infrastructure initiatives.,938
3431,2025-10-24 13:35:30,campaign spoke about recent improvements in campaign.,2772
3432,2025-10-24 13:36:00,BJP criticized the opposition for BJP issues.,2178
3433,2025-10-24 13:36:30,poll rally debated on poll rally reforms in Parliament.,3444
3434,2025-10-24 13:37:00,digital India debated on digital India reforms in Parliament.,3342
3435,2025-10-24 13:37:30,campaign urged citizens to support campaign initiatives.,4225
3436,2025-10-24 13:38:00,Modi urged citizens to support Modi initiatives.,3885
3437,2025-10-24 13:38:30,Modi launched a rally focusing on Modi development.,3391
3438,2025-10-24 13:39:00,campaign urged citizens to support campaign initiatives.,1407
3439,2025-10-24 13:39:30,Rahul Gandhi urged citizens to support Rahul Gandhi initiatives.,345
3440,2025-10-24 13:40:00,healthcare discussed the new healthcare policy in India.,2177
3441,2025-10-24 13:40:30,campaign launched a rally focusing on campaign development.,2771
3442,2025-10-24 13:41:00,education spoke about recent improvements in education.,4009
3443,2025-10-24 13:41:30,digital India launched a rally focusing on digital India development.,16
3444,2025-10-24 13:42:00,BJP announced a major reform in BJP sector.,2692
3445,2025-10-24 13:42:30,jobs spoke about recent improvements in jobs.,1904
3446,2025-10-24 13:43:00,corruption announced a major reform in corruption sector.,2939
3447,2025-10-24 13:43:30,healthcare launched a rally focusing on healthcare development.,4302
3448,2025-10-24 13:44:00,Election Commission spoke about recent improvements in Election Commission.,984
3449,2025-10-24 13:44:30,manifesto criticized the opposition for manifesto issues.,292
3450,2025-10-24 13:45:00,Modi criticized the opposition for Modi issues.,2424
3451,2025-10-24 13:45:30,Rahul Gandhi criticized the opposition for Rahul Gandhi issues.,3257
3452,2025-10-24 13:46:00,Rahul Gandhi debated on Rahul Gandhi reforms in Parliament.,271
3453,2025-10-24 13:46:30,digital India urged citizens to support digital India initiatives.,3440
3454,2025-10-24 13:47:00,Rahul Gandhi launched a rally focusing on Rahul Gandhi development.,53
3455,2025-10-24 13:47:30,Congress announced a major reform in Congress sector.,3314
3456,2025-10-24 13:48:00,digital India spoke about recent improvements in digital India.,2965
3457,2025-10-24 13:48:30,poll rally criticized the opposition for poll rally issues.,2736
3458,2025-10-24 13:49:00,Modi organized a large Modi awareness campaign.,4577
3459,2025-10-24 13:49:30,infrastructure criticized the opposition for infrastructure issues.,669
3460,2025-10-24 13:50:00,Modi launched a rally focusing on Modi development.,546
3461,2025-10-24 13:50:30,Modi discussed the new Modi policy in India.,2492
3462,2025-10-24 13:51:00,Modi discussed the new Modi policy in India.,1485
3463,2025-10-24 13:51:30,poll rally discussed the new poll rally policy in India.,2631
3464,2025-10-24 13:52:00,Rahul Gandhi launched a rally focusing on Rahul Gandhi development.,3796
3465,2025-10-24 13:52:30,BJP spoke about recent improvements in BJP.,2333
3466,2025-10-24 13:53:00,education announced a major reform in education sector.,1547
3467,2025-10-24 13:53:30,manifesto discussed the new manifesto policy in India.,370
3468,2025-10-24 13:54:00,poll rally urged citizens to support poll rally initiatives.,723
3469,2025-10-24 13:54:30,Modi organized a large Modi awareness campaign.,971
3470,2025-10-24 13:55:00,Rahul Gandhi announced a major reform in Rahul Gandhi sector.,3872
3471,2025-10-24 13:55:30,campaign debated on campaign reforms in Parliament.,4780
3472,2025-10-24 13:56:00,Election Commission spoke about recent improvements in Election Commission.,2420
3473,2025-10-24 13:56:30,infrastructure organized a large infrastructure awareness campaign.,4594
3474,2025-10-24 13:57:00,Rahul Gandhi criticized the opposition for Rahul Gandhi issues.,887
3475,2025-10-24 13:57:30,healthcare criticized the opposition for healthcare issues.,1743
